               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,             0.11947,             0.12906,                   0,               0.743,             0.17343,             0.45316,             0.27767,             0.14936,            0.088682,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,              0.1183,             0.12586,                   0,             0.73711,             0.18444,             0.45539,             0.27819,             0.14949,            0.088744,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,             0.11803,             0.12116,                   0,              0.7205,              0.1899,             0.44843,             0.27608,             0.14895,             0.08858,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,             0.11751,             0.12526,                   0,             0.73073,             0.18698,             0.45285,             0.27741,             0.14944,            0.088174,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,             0.11909,             0.12751,                   0,             0.67249,             0.23707,             0.44545,             0.26919,             0.14943,            0.098733,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,             0.11995,             0.13567,                   0,             0.69649,             0.21176,             0.44543,             0.26677,             0.14948,            0.093248,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,             0.11705,             0.11889,                   0,             0.70688,             0.20946,              0.4496,             0.27238,             0.14944,            0.089955,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,             0.11841,             0.12895,                   0,             0.70179,             0.20662,             0.44671,             0.27099,             0.14913,            0.091395,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,             0.11728,             0.12333,                   0,              0.7154,             0.19261,             0.44495,              0.2731,             0.14921,            0.089249,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,              0.1194,             0.12743,                   0,             0.72649,             0.18062,             0.44761,               0.277,             0.14911,            0.088694,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,             0.11751,             0.12056,                   0,             0.72984,             0.18403,             0.45175,             0.27667,             0.14933,            0.087809,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,             0.11707,             0.12133,                   0,             0.70323,             0.22207,             0.45517,             0.27723,              0.1494,             0.09457,                   0,            0.008183,            0.008183,            0.008183
                  91,              0.1176,             0.13323,                   0,             0.70578,             0.22441,             0.45566,             0.27651,             0.14899,             0.09291,                   0,            0.008145,            0.008145,            0.008145
                  92,             0.11849,             0.12674,                   0,             0.71326,             0.19939,             0.44873,             0.27674,             0.14904,            0.091647,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,             0.11673,              0.1176,                   0,             0.71621,             0.19701,              0.4483,             0.27513,             0.14941,            0.089176,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,             0.11637,             0.12881,                   0,             0.70804,             0.21681,             0.45488,             0.27975,             0.14981,             0.09272,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,             0.11623,             0.11683,                   0,             0.72986,             0.19993,             0.45954,             0.28149,               0.149,            0.090044,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,             0.11782,              0.1235,                   0,              0.7148,             0.21069,             0.45379,             0.27712,             0.14933,            0.091441,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,             0.11806,             0.12483,                   0,             0.72536,             0.20716,             0.46067,             0.28334,             0.14932,            0.090572,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,             0.11653,              0.1215,                   0,             0.70171,             0.21225,             0.44723,             0.26787,             0.14967,            0.091874,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,             0.11799,             0.12315,                   0,             0.70664,             0.22396,             0.45807,             0.27984,             0.14946,            0.092481,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,             0.11666,              0.1233,                   0,             0.72616,             0.19557,             0.45417,             0.28074,             0.14969,            0.089012,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,             0.11716,             0.12763,                   0,             0.74279,                0.18,             0.45638,               0.286,             0.14917,             0.08763,                   0,             0.00775,             0.00775,             0.00775
                 102,             0.11621,             0.12913,                   0,             0.72664,             0.18752,             0.44978,             0.28067,             0.14924,            0.088945,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,             0.11534,             0.12167,                   0,             0.73009,             0.18271,             0.45147,             0.28051,             0.14923,            0.087762,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,             0.11706,             0.13374,                   0,             0.73139,             0.20506,             0.46327,             0.28763,              0.1493,              0.0901,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,             0.11747,             0.12742,                   0,             0.70461,             0.21874,             0.45391,             0.27733,             0.14956,            0.092795,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,             0.11638,             0.12086,                   0,              0.7226,             0.20699,              0.4582,             0.28344,             0.14934,            0.090523,                   0,            0.007543,            0.007543,            0.007543
                 107,             0.11532,             0.12181,                   0,             0.69288,             0.23748,             0.45668,             0.27675,             0.14971,            0.095134,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,             0.11607,              0.1216,                   0,             0.72688,              0.2164,             0.46429,             0.28566,              0.1494,            0.090779,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,             0.11562,             0.11914,                   0,             0.69765,             0.21616,             0.44687,             0.27211,             0.14932,            0.091332,                   0,            0.007416,            0.007416,            0.007416
                 110,             0.11628,             0.12305,                   0,              0.7324,             0.20173,             0.45929,             0.28528,             0.14942,            0.090383,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,             0.11675,             0.12163,                   0,             0.70862,             0.21213,              0.4521,             0.27745,             0.14949,            0.090135,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,             0.11649,              0.1279,                   0,              0.6869,             0.25194,             0.46053,             0.28094,             0.14972,            0.096094,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,             0.11536,             0.11894,                   0,             0.70754,             0.24064,             0.46664,             0.28681,             0.14967,            0.095034,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,             0.11584,             0.12575,                   0,             0.71842,              0.2344,             0.46868,             0.28783,             0.14967,            0.093329,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,             0.11605,             0.12034,                   0,             0.73852,              0.1982,             0.46165,             0.28562,             0.14961,            0.089169,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,              0.1152,             0.12759,                   0,             0.70821,             0.22717,             0.45932,             0.28382,              0.1496,            0.093334,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,             0.11533,             0.11874,                   0,             0.75143,             0.18879,             0.46424,             0.29106,             0.14952,            0.090147,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,             0.11527,             0.12169,                   0,             0.72397,             0.20194,             0.45521,              0.2821,             0.14944,            0.089603,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,             0.11575,              0.1203,                   0,             0.73794,              0.2056,             0.46552,             0.28802,             0.14959,            0.090688,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,             0.11627,             0.12313,                   0,             0.71592,             0.22573,             0.46171,             0.28384,             0.14961,            0.092595,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,             0.11495,             0.11488,                   0,              0.7124,             0.21952,             0.45688,             0.28198,             0.14928,            0.090919,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,              0.1145,             0.11839,                   0,             0.71755,             0.21825,             0.45975,             0.28479,             0.14989,            0.092785,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,             0.11552,             0.12505,                   0,             0.71449,             0.22774,             0.46204,             0.28343,              0.1501,            0.093465,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,             0.11525,             0.12438,                   0,             0.71863,             0.22614,             0.46517,             0.28629,             0.14968,             0.09221,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,             0.11585,             0.12016,                   0,             0.72842,             0.21114,             0.46232,             0.28727,              0.1497,            0.090723,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,             0.11583,             0.11901,                   0,             0.71793,             0.22671,             0.46403,             0.28795,             0.14954,            0.092679,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,             0.11359,             0.11993,                   0,             0.70393,             0.23132,             0.45699,             0.28039,             0.14993,            0.092908,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,             0.11579,             0.12177,                   0,             0.70438,             0.22996,             0.45822,             0.28242,             0.14991,            0.093694,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,             0.11621,             0.12693,                   0,             0.71479,             0.20749,             0.45495,             0.28235,             0.14962,            0.091434,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,             0.11592,             0.11999,                   0,             0.71513,             0.21887,             0.45931,             0.28473,             0.14933,            0.091944,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,             0.11565,             0.11542,                   0,             0.72013,             0.23723,             0.47073,             0.29047,             0.14941,            0.094039,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,             0.11541,             0.12046,                   0,             0.71284,             0.22918,             0.46388,             0.28858,             0.14945,            0.093482,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,             0.11534,             0.12232,                   0,             0.71834,             0.23608,               0.468,             0.28913,             0.14955,            0.093562,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,             0.11465,              0.1178,                   0,             0.70849,             0.22737,             0.45854,             0.28449,             0.14995,            0.092902,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,             0.11492,             0.11939,                   0,             0.70177,             0.25022,             0.46496,             0.28387,             0.14972,            0.094763,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,             0.11539,             0.12762,                   0,             0.69503,             0.25235,             0.46335,             0.28315,             0.14963,            0.094716,                   0,            0.006204,            0.006204,            0.006204
                 137,             0.11632,             0.12543,                   0,             0.71104,              0.2381,             0.46585,             0.28869,             0.14975,            0.093202,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,             0.11586,             0.12524,                   0,             0.68511,             0.26147,             0.46269,             0.28388,             0.15019,            0.097076,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,               0.114,             0.12455,                   0,             0.71692,             0.23974,             0.47001,             0.29122,             0.14965,            0.093922,                   0,            0.006064,            0.006064,            0.006064
                 140,              0.1135,             0.11938,                   0,             0.71863,             0.22918,             0.46541,             0.29076,             0.14972,            0.092549,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,             0.11278,             0.11891,                   0,             0.72392,             0.21837,             0.46406,             0.28721,             0.14939,            0.092291,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,             0.11426,             0.11708,                   0,             0.70984,             0.24253,              0.4683,             0.28843,             0.14983,            0.094526,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,             0.11512,             0.12313,                   0,             0.70623,             0.24841,             0.46785,             0.28834,             0.14966,            0.094891,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,             0.11324,             0.11085,                   0,             0.70073,             0.24118,             0.46256,             0.28663,             0.15004,             0.09435,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,             0.11479,             0.11315,                   0,             0.72096,              0.2328,             0.46895,             0.28932,             0.14987,            0.093149,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,             0.11441,             0.11437,                   0,             0.70682,             0.23674,             0.46185,             0.28374,             0.15029,            0.094176,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,             0.11461,             0.11898,                   0,             0.71541,               0.236,             0.46782,             0.29024,             0.14987,            0.093376,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,             0.11605,             0.11678,                   0,             0.72628,              0.2381,             0.47391,             0.29417,             0.14946,            0.094015,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,             0.11385,              0.1225,                   0,             0.69501,             0.25289,             0.46288,             0.28186,             0.14978,            0.096264,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,             0.11549,             0.12529,                   0,             0.69147,             0.25884,             0.46319,             0.28364,             0.14991,             0.09606,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,             0.11555,             0.12595,                   0,             0.70092,             0.25169,             0.46663,              0.2881,             0.14981,            0.095358,                   0,              0.0055,              0.0055,              0.0055
                 152,             0.11474,             0.11781,                   0,              0.7064,             0.24496,             0.46781,             0.28796,             0.15007,            0.095228,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,             0.11421,             0.11711,                   0,             0.72425,             0.22737,             0.46763,             0.28962,             0.14952,            0.093184,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,             0.11449,             0.12478,                   0,             0.69673,             0.23994,             0.45777,              0.2821,              0.1498,            0.095217,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,             0.11309,             0.12353,                   0,             0.70361,             0.23711,              0.4612,              0.2873,             0.14998,             0.09574,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,             0.11342,             0.11425,                   0,             0.72484,             0.21895,             0.46356,             0.29077,             0.14994,            0.091488,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,             0.11416,             0.12075,                   0,             0.69049,              0.2572,             0.46321,             0.28392,             0.14993,            0.096623,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,             0.11358,             0.11776,                   0,              0.6965,             0.24779,             0.46103,             0.28697,             0.14962,            0.096254,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,              0.1139,             0.12146,                   0,             0.69951,             0.24093,              0.4604,              0.2848,             0.14982,            0.094678,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,             0.11571,             0.12702,                   0,             0.71534,             0.23189,             0.46557,             0.28784,             0.14972,            0.093438,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,             0.11458,             0.12601,                   0,             0.69861,             0.25428,             0.46653,             0.28775,             0.14997,            0.095922,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,             0.11371,             0.11422,                   0,             0.71459,             0.23546,             0.46514,             0.28817,             0.14983,            0.092793,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,             0.11178,             0.11409,                   0,             0.70967,             0.23982,             0.46514,             0.28721,             0.14996,            0.093983,                   0,            0.004936,            0.004936,            0.004936
                 164,             0.11473,             0.12266,                   0,             0.70926,             0.24035,             0.46485,             0.28781,             0.14971,            0.094421,                   0,           0.0048893,           0.0048893,           0.0048893
                 165,             0.11432,             0.11607,                   0,             0.69991,             0.25375,             0.46592,             0.28777,             0.14974,            0.096032,                   0,           0.0048426,           0.0048426,           0.0048426
                 166,             0.11537,             0.11957,                   0,              0.7017,             0.24878,               0.463,             0.28722,             0.14987,            0.095953,                   0,            0.004796,            0.004796,            0.004796
                 167,             0.11424,             0.11629,                   0,             0.70744,             0.24549,             0.46756,             0.29019,             0.15007,            0.094618,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,             0.11435,             0.11859,                   0,             0.67442,             0.26213,             0.45513,             0.27859,             0.15018,            0.097753,                   0,           0.0047031,           0.0047031,           0.0047031
