epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,39612.9,0.01781,1.39204,1.91873,0.63932,0.51296,0.54605,0.34017,0.0179,1.76137,1.97194,0.00436,0.00436,0.00436
190,39822.1,0.01776,1.38174,1.91893,0.63918,0.51302,0.54606,0.34042,0.0179,1.76167,1.97208,0.00433,0.00433,0.00433
191,40031.8,0.01781,1.38404,1.91699,0.63799,0.51402,0.54588,0.34038,0.0179,1.76213,1.97221,0.0043,0.0043,0.0043
192,40241.4,0.01779,1.3836,1.92187,0.63937,0.51384,0.54599,0.34037,0.0179,1.76215,1.97241,0.00427,0.00427,0.00427
193,40451.3,0.01772,1.38156,1.91212,0.63914,0.51446,0.54595,0.34031,0.0179,1.76262,1.97235,0.00424,0.00424,0.00424
194,40660.6,0.01768,1.37599,1.91585,0.63839,0.51546,0.54583,0.34031,0.0179,1.76302,1.97238,0.00421,0.00421,0.00421
195,40870.3,0.01777,1.37946,1.91761,0.63704,0.51653,0.54572,0.34014,0.0179,1.76334,1.97238,0.00418,0.00418,0.00418
196,41079.6,0.01777,1.38329,1.91516,0.63976,0.51544,0.54585,0.34009,0.0179,1.76349,1.97241,0.00415,0.00415,0.00415
197,41289.3,0.01777,1.37895,1.91408,0.63995,0.51604,0.54599,0.34029,0.01789,1.76307,1.97242,0.00412,0.00412,0.00412
198,41498.7,0.01774,1.374,1.91494,0.63805,0.51694,0.54605,0.34039,0.01789,1.763,1.97248,0.00409,0.00409,0.00409
199,41708.3,0.01768,1.36673,1.91163,0.63709,0.518,0.54597,0.3405,0.0179,1.76337,1.97255,0.00406,0.00406,0.00406
200,41918,0.01764,1.36526,1.91491,0.63808,0.51842,0.54612,0.34078,0.0179,1.76299,1.97263,0.00403,0.00403,0.00403
201,42127.6,0.0177,1.36455,1.91012,0.64,0.5174,0.5459,0.34066,0.01789,1.76318,1.97269,0.004,0.004,0.004
202,42337.5,0.01776,1.36368,1.91135,0.64059,0.51686,0.54616,0.34048,0.01789,1.76393,1.97265,0.00397,0.00397,0.00397
203,42546.9,0.01762,1.35363,1.91562,0.6392,0.51755,0.54625,0.34062,0.0179,1.76404,1.97283,0.00394,0.00394,0.00394
204,42756.2,0.01754,1.34193,1.90674,0.64061,0.51694,0.54614,0.34066,0.01789,1.76456,1.97292,0.00391,0.00391,0.00391
205,42965.7,0.01763,1.3562,1.90565,0.64296,0.51543,0.54654,0.34104,0.01789,1.76485,1.97289,0.00388,0.00388,0.00388
206,43174.8,0.01758,1.34897,1.90864,0.64191,0.51611,0.54633,0.34083,0.01789,1.76497,1.97281,0.00385,0.00385,0.00385
207,43384.6,0.01762,1.35165,1.90979,0.63572,0.51934,0.54644,0.34082,0.01789,1.76498,1.97292,0.00382,0.00382,0.00382
208,43593.8,0.01765,1.35022,1.9052,0.63879,0.51745,0.54633,0.34105,0.01789,1.76519,1.97299,0.00379,0.00379,0.00379
209,43803,0.01759,1.34444,1.91046,0.64011,0.51698,0.54657,0.34105,0.01789,1.76527,1.97306,0.00376,0.00376,0.00376
210,44012.6,0.01757,1.33544,1.90284,0.63797,0.51859,0.54657,0.341,0.01789,1.7656,1.97314,0.00373,0.00373,0.00373
211,44221.9,0.01754,1.33587,1.90726,0.63601,0.52017,0.54656,0.34087,0.01789,1.76622,1.9732,0.0037,0.0037,0.0037
212,44431.9,0.01758,1.33455,1.90451,0.63544,0.52007,0.54645,0.34086,0.01789,1.76671,1.97336,0.00367,0.00367,0.00367
213,44641.3,0.01758,1.33499,1.90394,0.63417,0.52051,0.54636,0.34075,0.01789,1.76688,1.97334,0.00364,0.00364,0.00364
214,44850.3,0.01754,1.33177,1.90539,0.63288,0.52105,0.54603,0.34045,0.01789,1.76792,1.97341,0.00361,0.00361,0.00361
215,45059.8,0.01755,1.32954,1.90338,0.63426,0.52092,0.54622,0.34065,0.01789,1.76797,1.9735,0.00358,0.00358,0.00358
216,45269.1,0.01751,1.32047,1.8977,0.63516,0.52036,0.54628,0.34083,0.01788,1.76843,1.97366,0.00355,0.00355,0.00355
217,45479.1,0.0175,1.32307,1.90114,0.638,0.51965,0.54658,0.34103,0.01788,1.76876,1.97352,0.00352,0.00352,0.00352
218,45688.2,0.01743,1.31731,1.90328,0.6386,0.51791,0.54636,0.3411,0.01789,1.76888,1.97361,0.00349,0.00349,0.00349
219,45897.6,0.0175,1.32058,1.89974,0.64036,0.51704,0.54639,0.34117,0.01789,1.76927,1.97365,0.00346,0.00346,0.00346
220,46107.4,0.01748,1.31795,1.90007,0.64112,0.51651,0.54648,0.34107,0.01789,1.76932,1.97364,0.00343,0.00343,0.00343
221,46317.1,0.01749,1.32045,1.89554,0.63992,0.51708,0.54644,0.34114,0.01789,1.7705,1.97361,0.0034,0.0034,0.0034
222,46526.5,0.01738,1.30796,1.8999,0.64179,0.51561,0.54645,0.34123,0.01788,1.77097,1.97363,0.00337,0.00337,0.00337
223,46735.8,0.01747,1.30967,1.89113,0.64252,0.51549,0.54641,0.34111,0.01789,1.77133,1.97376,0.00334,0.00334,0.00334
224,46945.6,0.01736,1.30447,1.89973,0.64269,0.51449,0.54623,0.34101,0.01789,1.77181,1.97386,0.00331,0.00331,0.00331
225,47154.8,0.01746,1.30983,1.89831,0.64272,0.51476,0.54619,0.34095,0.01789,1.77208,1.97397,0.00328,0.00328,0.00328
226,47364.2,0.01739,1.30226,1.89329,0.6438,0.51399,0.54624,0.341,0.01789,1.77285,1.97408,0.00325,0.00325,0.00325
227,47573.8,0.01741,1.29704,1.89232,0.6437,0.51398,0.54609,0.34092,0.01789,1.77332,1.97409,0.00322,0.00322,0.00322
228,47783.3,0.01742,1.29774,1.89701,0.64502,0.51328,0.54615,0.34097,0.01789,1.77387,1.97412,0.00319,0.00319,0.00319
229,47993.2,0.01738,1.29178,1.89593,0.64173,0.51385,0.54616,0.34106,0.01789,1.77427,1.97414,0.00316,0.00316,0.00316
230,48202.3,0.01739,1.29413,1.89047,0.64184,0.51403,0.54605,0.34097,0.0179,1.77477,1.97425,0.00313,0.00313,0.00313
231,48412.3,0.01732,1.28945,1.89078,0.64242,0.51427,0.54616,0.34122,0.0179,1.77497,1.97443,0.0031,0.0031,0.0031
232,48621.6,0.01732,1.28342,1.89243,0.64353,0.51431,0.54604,0.34094,0.0179,1.77568,1.97436,0.00307,0.00307,0.00307
233,48830.8,0.01722,1.27647,1.88631,0.64346,0.51245,0.54553,0.34075,0.0179,1.77638,1.97442,0.00304,0.00304,0.00304
234,49040.6,0.01732,1.28189,1.8907,0.64224,0.51378,0.54561,0.34078,0.0179,1.77756,1.97443,0.00301,0.00301,0.00301
235,49250.4,0.01734,1.28652,1.89469,0.64224,0.51445,0.54571,0.34105,0.0179,1.77756,1.97452,0.00298,0.00298,0.00298
236,49460,0.01725,1.27891,1.88829,0.64203,0.5146,0.54585,0.34103,0.0179,1.77858,1.97475,0.00295,0.00295,0.00295
237,49669.1,0.01714,1.26827,1.88789,0.64331,0.51404,0.54545,0.34071,0.0179,1.77919,1.97488,0.00292,0.00292,0.00292
238,49878.8,0.01729,1.27896,1.88523,0.64332,0.51401,0.54569,0.3408,0.0179,1.77922,1.9749,0.00289,0.00289,0.00289
239,50088.2,0.01727,1.2757,1.88654,0.64319,0.51425,0.54583,0.34088,0.0179,1.77911,1.975,0.00286,0.00286,0.00286
240,50297.6,0.01727,1.27048,1.88926,0.6431,0.51432,0.54573,0.34084,0.0179,1.77949,1.97512,0.00283,0.00283,0.00283
241,50507.4,0.01724,1.27061,1.88852,0.64515,0.51385,0.54574,0.34083,0.0179,1.78025,1.9752,0.0028,0.0028,0.0028
242,50717,0.0172,1.26498,1.88693,0.64255,0.51597,0.54575,0.34093,0.0179,1.78106,1.97525,0.00277,0.00277,0.00277
243,50927.2,0.01718,1.26418,1.88702,0.64117,0.51591,0.54535,0.34079,0.0179,1.78173,1.97526,0.00274,0.00274,0.00274
244,51136.7,0.0172,1.25749,1.88287,0.64524,0.51489,0.54553,0.34083,0.01791,1.78273,1.97527,0.00271,0.00271,0.00271
245,51346.1,0.01718,1.25927,1.88478,0.64332,0.51581,0.54579,0.34108,0.01791,1.78314,1.97538,0.00268,0.00268,0.00268
246,51555.5,0.01722,1.25715,1.88224,0.64205,0.51605,0.54574,0.34101,0.01791,1.78362,1.97558,0.00265,0.00265,0.00265
247,51764.4,0.01717,1.25753,1.88318,0.64303,0.51568,0.54548,0.34087,0.01791,1.78396,1.97562,0.00262,0.00262,0.00262
248,51974.4,0.01716,1.24903,1.87956,0.64425,0.51603,0.54543,0.34095,0.01791,1.78442,1.97566,0.00259,0.00259,0.00259
249,52183.9,0.01714,1.24954,1.87909,0.64434,0.51525,0.54551,0.34099,0.01791,1.78519,1.97576,0.00256,0.00256,0.00256
250,52393.8,0.01716,1.24949,1.87954,0.64456,0.51507,0.54545,0.34101,0.01791,1.7854,1.97592,0.00253,0.00253,0.00253
251,52603.3,0.01707,1.2415,1.8824,0.64626,0.51452,0.5456,0.34111,0.01791,1.78568,1.97578,0.0025,0.0025,0.0025
252,52813.1,0.01709,1.24362,1.87643,0.64323,0.51565,0.5452,0.34088,0.01791,1.78681,1.97591,0.00247,0.00247,0.00247
253,53022.7,0.01703,1.23515,1.87793,0.64534,0.51461,0.54526,0.34094,0.01791,1.78718,1.97594,0.00244,0.00244,0.00244
254,53232.2,0.01704,1.23686,1.87532,0.64564,0.51489,0.54527,0.34083,0.01791,1.78728,1.97607,0.00241,0.00241,0.00241
255,53441.6,0.01707,1.23811,1.8767,0.64573,0.51436,0.54514,0.34083,0.01791,1.78779,1.97619,0.00238,0.00238,0.00238
256,53651,0.01699,1.22866,1.8743,0.64587,0.51389,0.5452,0.34083,0.01791,1.78826,1.97624,0.00235,0.00235,0.00235
257,53860.3,0.01702,1.2324,1.87616,0.64327,0.51491,0.5453,0.34102,0.01792,1.78832,1.97633,0.00232,0.00232,0.00232
258,54069.5,0.01699,1.23187,1.87749,0.64257,0.51585,0.54498,0.34082,0.01792,1.7885,1.97641,0.00229,0.00229,0.00229
259,54278.8,0.01703,1.23092,1.87686,0.64139,0.51582,0.54487,0.34078,0.01792,1.78936,1.9764,0.00226,0.00226,0.00226
260,54488.8,0.01703,1.22609,1.87449,0.64166,0.51548,0.54491,0.34087,0.01792,1.78934,1.97655,0.00223,0.00223,0.00223
261,54698.2,0.01701,1.2284,1.87352,0.64004,0.51628,0.54481,0.34081,0.01792,1.79012,1.97659,0.0022,0.0022,0.0022
262,54907.7,0.01698,1.2219,1.8725,0.63875,0.51608,0.54462,0.34075,0.01792,1.79089,1.97658,0.00217,0.00217,0.00217
263,55116.9,0.01701,1.22389,1.87764,0.64291,0.51486,0.5448,0.34067,0.01793,1.79092,1.97687,0.00214,0.00214,0.00214
264,55326,0.01684,1.21132,1.86914,0.64273,0.51488,0.54474,0.34052,0.01793,1.79162,1.97682,0.00211,0.00211,0.00211
265,55536,0.01692,1.20949,1.86422,0.6435,0.5143,0.54441,0.34051,0.01793,1.79193,1.97698,0.00208,0.00208,0.00208
266,55745,0.01683,1.20368,1.87233,0.64336,0.51443,0.5445,0.34048,0.01793,1.79273,1.97705,0.00205,0.00205,0.00205
267,55954.9,0.01693,1.20848,1.87033,0.64189,0.51485,0.5445,0.34064,0.01793,1.79336,1.97699,0.00202,0.00202,0.00202
268,56163.9,0.01691,1.20878,1.86987,0.64176,0.5149,0.54428,0.34063,0.01793,1.79383,1.97715,0.00199,0.00199,0.00199
269,56373.3,0.01674,1.19068,1.86331,0.63981,0.51619,0.54471,0.34059,0.01793,1.79415,1.97729,0.00196,0.00196,0.00196
270,56582.4,0.01682,1.20134,1.86457,0.64136,0.51546,0.54474,0.34059,0.01793,1.79467,1.97736,0.00193,0.00193,0.00193
271,56791.9,0.01685,1.19962,1.87016,0.64321,0.51494,0.54468,0.34053,0.01794,1.79534,1.97759,0.0019,0.0019,0.0019
272,57001.1,0.01678,1.19395,1.86691,0.64267,0.51524,0.54437,0.34057,0.01794,1.79566,1.97769,0.00187,0.00187,0.00187
273,57210.3,0.01689,1.20673,1.86601,0.6436,0.51445,0.54449,0.34058,0.01794,1.79569,1.97779,0.00184,0.00184,0.00184
274,57420.3,0.01689,1.19954,1.8636,0.64304,0.51463,0.5444,0.34051,0.01794,1.79583,1.97799,0.00181,0.00181,0.00181
275,57630,0.01677,1.18793,1.86453,0.64245,0.51352,0.54415,0.34046,0.01794,1.79646,1.97805,0.00178,0.00178,0.00178
276,57839.4,0.01676,1.19152,1.86155,0.64266,0.51354,0.54453,0.34063,0.01794,1.79697,1.97813,0.00175,0.00175,0.00175
277,58048.7,0.01679,1.18786,1.86356,0.64359,0.51235,0.54431,0.3406,0.01794,1.79737,1.97825,0.00172,0.00172,0.00172
278,58257.8,0.01682,1.19159,1.86575,0.64274,0.51312,0.54422,0.34055,0.01794,1.79806,1.9784,0.00169,0.00169,0.00169
279,58467.8,0.01681,1.18565,1.86137,0.64309,0.5132,0.54429,0.3405,0.01795,1.79852,1.97857,0.00166,0.00166,0.00166
280,58677,0.01676,1.18226,1.86086,0.64375,0.51302,0.54424,0.34038,0.01795,1.79916,1.97867,0.00163,0.00163,0.00163
281,58886.3,0.01677,1.18329,1.85799,0.64338,0.51275,0.5443,0.3403,0.01795,1.79953,1.97885,0.0016,0.0016,0.0016
282,59094.7,0.01669,1.17074,1.85837,0.64324,0.51252,0.54413,0.34027,0.01795,1.8006,1.97894,0.00157,0.00157,0.00157
283,59303.8,0.01664,1.17076,1.85999,0.64373,0.51255,0.54412,0.34015,0.01795,1.80116,1.97892,0.00154,0.00154,0.00154
284,59513.7,0.01668,1.17157,1.85828,0.64506,0.51227,0.54397,0.34003,0.01795,1.8012,1.97909,0.00151,0.00151,0.00151
285,59722.8,0.01667,1.16749,1.86026,0.6462,0.51173,0.54423,0.3402,0.01795,1.80137,1.9791,0.00148,0.00148,0.00148
286,59932.7,0.01672,1.17543,1.85403,0.64871,0.51085,0.54432,0.34017,0.01795,1.802,1.97918,0.00145,0.00145,0.00145
287,60141.4,0.0166,1.16358,1.85894,0.64816,0.51142,0.5445,0.34027,0.01795,1.80236,1.97921,0.00142,0.00142,0.00142
288,60351.4,0.01665,1.16368,1.85517,0.64787,0.51136,0.5444,0.34035,0.01795,1.80376,1.97928,0.00139,0.00139,0.00139
289,60560.8,0.0166,1.16425,1.8554,0.64821,0.51135,0.54418,0.34013,0.01795,1.8045,1.97939,0.00136,0.00136,0.00136
290,60769.7,0.01662,1.16195,1.85544,0.64693,0.51221,0.54409,0.34001,0.01795,1.80494,1.97951,0.00133,0.00133,0.00133
291,61007.1,0.01641,1.11154,1.86356,0.64781,0.51139,0.54388,0.33996,0.01795,1.80568,1.97966,0.0013,0.0013,0.0013
292,61209.8,0.01629,1.10336,1.85944,0.64528,0.51325,0.54404,0.34006,0.01795,1.80618,1.97958,0.00127,0.00127,0.00127
293,61412.8,0.01622,1.09637,1.85404,0.64387,0.51362,0.54385,0.33992,0.01795,1.80702,1.97972,0.00124,0.00124,0.00124
294,61615.1,0.01626,1.09905,1.85794,0.64641,0.5124,0.54398,0.33982,0.01795,1.80777,1.97982,0.00121,0.00121,0.00121
295,61818,0.0162,1.08741,1.8544,0.64906,0.51135,0.54418,0.34007,0.01795,1.80867,1.97981,0.00118,0.00118,0.00118
296,62020.7,0.01618,1.08806,1.8576,0.64401,0.51495,0.544,0.33992,0.01795,1.8095,1.97997,0.00115,0.00115,0.00115
297,62222.9,0.01618,1.08845,1.85386,0.64304,0.515,0.54428,0.33998,0.01795,1.80989,1.98021,0.00112,0.00112,0.00112
298,62425.6,0.01615,1.08704,1.84858,0.64361,0.51432,0.54391,0.33972,0.01796,1.81033,1.98034,0.00109,0.00109,0.00109
299,62628.4,0.01613,1.07967,1.84901,0.64295,0.51455,0.54381,0.33976,0.01795,1.81187,1.98041,0.00106,0.00106,0.00106
300,62831.2,0.01616,1.0831,1.85136,0.64088,0.51516,0.54389,0.33992,0.01796,1.81224,1.98062,0.00103,0.00103,0.00103
