               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.07143,             0.23627,            0.023064,               0.487,             0.36112,             0.42206,             0.34221,             0.12521,             0.41621,            0.093274,           0.0097011,           0.0097011,           0.0097011
                  37,            0.070922,             0.23573,            0.022836,             0.48046,             0.37358,             0.42328,             0.34223,             0.12517,             0.42059,            0.096564,            0.009684,            0.009684,            0.009684
                  38,            0.070816,             0.23483,            0.022626,             0.48395,             0.37589,             0.42881,             0.34749,             0.12545,             0.40851,             0.07612,           0.0096664,           0.0096664,           0.0096664
                  39,            0.070901,              0.2354,            0.022804,             0.49725,             0.36999,             0.42877,             0.34869,             0.12526,             0.41908,            0.094357,           0.0096484,           0.0096484,           0.0096484
                  40,            0.070611,             0.23486,            0.022632,             0.48739,             0.37405,             0.42835,             0.34855,             0.12535,             0.41791,            0.087737,           0.0096299,           0.0096299,           0.0096299
                  41,            0.070799,             0.23303,            0.022551,             0.48638,              0.3784,             0.42937,              0.3481,             0.12533,             0.42138,            0.092226,            0.009611,            0.009611,            0.009611
                  42,            0.070647,             0.23029,            0.022469,             0.48556,             0.38418,             0.43264,             0.35255,             0.12541,             0.42209,            0.094321,           0.0095916,           0.0095916,           0.0095916
                  43,            0.070597,             0.23667,            0.022206,             0.50334,             0.37796,             0.43956,             0.35774,             0.12548,             0.42284,             0.10015,           0.0095717,           0.0095717,           0.0095717
                  44,            0.070129,             0.23014,            0.022217,             0.48619,             0.38783,             0.43669,             0.35541,              0.1254,             0.42425,            0.099267,           0.0095514,           0.0095514,           0.0095514
                  45,            0.070234,             0.23176,            0.022169,             0.48385,             0.38515,             0.43418,             0.35383,             0.12574,             0.42307,            0.099959,           0.0095307,           0.0095307,           0.0095307
                  46,            0.070097,              0.2298,             0.02194,             0.48227,              0.3909,             0.43534,             0.35458,             0.12609,             0.41942,            0.097267,           0.0095095,           0.0095095,           0.0095095
                  47,            0.070336,             0.23227,            0.021885,             0.47828,             0.39073,             0.43323,             0.35391,             0.12591,             0.42061,            0.096039,           0.0094879,           0.0094879,           0.0094879
                  48,            0.069998,              0.2312,            0.021754,             0.48367,             0.39445,             0.43759,             0.35619,             0.12528,             0.42445,            0.094336,           0.0094659,           0.0094659,           0.0094659
                  49,            0.069631,             0.22998,            0.021897,             0.48726,             0.39449,              0.4411,              0.3593,             0.12595,             0.42495,             0.10164,           0.0094434,           0.0094434,           0.0094434
                  50,            0.069945,             0.23203,            0.021612,             0.47822,             0.39919,             0.43766,             0.35791,             0.12544,             0.43221,             0.10203,           0.0094205,           0.0094205,           0.0094205
                  51,            0.070039,             0.23102,            0.021426,             0.48189,             0.40441,             0.44202,             0.36066,             0.12556,             0.42548,            0.093583,           0.0093971,           0.0093971,           0.0093971
                  52,             0.06962,             0.22977,            0.021387,             0.48831,             0.40093,             0.44308,             0.36034,             0.12526,             0.43122,            0.099821,           0.0093733,           0.0093733,           0.0093733
                  53,            0.069859,             0.23057,            0.021465,             0.48924,             0.40313,             0.44769,             0.36676,             0.12556,              0.4279,             0.10128,           0.0093491,           0.0093491,           0.0093491
                  54,            0.069616,             0.22857,             0.02127,             0.49439,             0.40304,             0.44905,              0.3663,             0.12497,             0.43589,            0.094908,           0.0093245,           0.0093245,           0.0093245
                  55,            0.069464,             0.22503,            0.021263,             0.48866,             0.40374,             0.44646,             0.36586,             0.12546,             0.43038,             0.10397,           0.0092995,           0.0092995,           0.0092995
                  56,            0.069404,             0.22839,            0.021342,             0.49158,              0.4034,             0.44794,             0.36691,             0.12526,             0.43745,            0.096831,            0.009274,            0.009274,            0.009274
                  57,            0.068883,             0.22508,            0.021014,             0.48495,             0.40387,              0.4438,             0.36392,             0.12563,              0.4293,            0.092159,           0.0092481,           0.0092481,           0.0092481
                  58,            0.068921,             0.22637,             0.02104,             0.50252,              0.4016,             0.44946,             0.36735,             0.12549,             0.43392,             0.09736,           0.0092219,           0.0092219,           0.0092219
                  59,            0.068918,              0.2241,            0.020818,             0.50964,             0.39758,              0.4485,             0.36787,             0.12532,             0.42998,            0.091994,           0.0091952,           0.0091952,           0.0091952
                  60,            0.068976,             0.22697,            0.020926,             0.48394,             0.41393,             0.45002,             0.36861,             0.12559,             0.43513,            0.098009,           0.0091681,           0.0091681,           0.0091681
                  61,            0.068979,             0.22706,            0.020738,             0.49376,             0.41091,             0.45106,             0.36937,             0.12526,             0.43587,            0.089956,           0.0091406,           0.0091406,           0.0091406
                  62,            0.069061,             0.22372,            0.020779,             0.50729,             0.40514,             0.45398,             0.37237,             0.12557,              0.4373,             0.10291,           0.0091127,           0.0091127,           0.0091127
                  63,            0.069075,             0.22649,             0.02076,             0.50171,             0.40574,             0.45359,             0.37166,             0.12566,             0.43798,              0.1084,           0.0090844,           0.0090844,           0.0090844
                  64,            0.068576,             0.22565,            0.020734,             0.49186,             0.41774,             0.45684,             0.37498,             0.12544,             0.43929,            0.098918,           0.0090557,           0.0090557,           0.0090557
                  65,            0.069122,              0.2258,            0.020516,             0.49905,             0.41038,             0.45471,             0.37356,             0.12528,             0.44325,             0.10226,           0.0090266,           0.0090266,           0.0090266
                  66,            0.068578,             0.22461,            0.020492,             0.50077,             0.41377,             0.45463,             0.37311,             0.12562,             0.44182,             0.10783,           0.0089972,           0.0089972,           0.0089972
                  67,            0.068395,             0.22341,            0.020382,             0.50383,             0.41156,             0.45673,             0.37479,             0.12539,             0.44137,            0.097211,           0.0089673,           0.0089673,           0.0089673
                  68,            0.068239,             0.22306,            0.020266,             0.49496,             0.41952,             0.45711,             0.37562,             0.12519,             0.44166,            0.097884,           0.0089371,           0.0089371,           0.0089371
                  69,            0.068672,             0.22638,            0.020403,             0.48894,             0.42088,             0.45583,             0.37473,             0.12543,             0.43852,            0.096394,           0.0089065,           0.0089065,           0.0089065
                  70,            0.068211,             0.22024,            0.020358,               0.496,             0.42353,             0.45776,             0.37589,             0.12555,             0.44303,              0.1049,           0.0088755,           0.0088755,           0.0088755
                  71,            0.068514,             0.22468,            0.020355,             0.50565,             0.41648,             0.45905,             0.37717,             0.12546,              0.4493,             0.10756,           0.0088442,           0.0088442,           0.0088442
                  72,            0.068135,             0.21985,             0.02016,             0.49418,             0.42552,             0.46076,              0.3778,             0.12568,             0.44114,            0.096301,           0.0088124,           0.0088124,           0.0088124
                  73,            0.068269,             0.22234,            0.020124,             0.50339,             0.41866,             0.45992,             0.37901,             0.12563,             0.44632,             0.10219,           0.0087804,           0.0087804,           0.0087804
                  74,            0.068144,             0.22432,            0.020142,             0.50661,             0.42001,             0.46222,             0.38061,             0.12545,             0.44277,            0.089781,           0.0087479,           0.0087479,           0.0087479
                  75,            0.068275,              0.2251,            0.020097,             0.49049,             0.42895,             0.46262,             0.38126,              0.1257,             0.44054,             0.09406,           0.0087151,           0.0087151,           0.0087151
                  76,            0.067913,             0.22379,            0.020035,             0.50189,             0.42887,              0.4673,              0.3842,              0.1254,             0.44826,              0.1003,            0.008682,            0.008682,            0.008682
                  77,            0.067456,             0.21861,            0.019897,              0.5184,             0.42219,              0.4684,             0.38559,             0.12536,             0.44737,            0.095312,           0.0086485,           0.0086485,           0.0086485
