               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.049545,             0.06664,            0.020976,             0.49473,             0.35784,              0.4295,             0.35176,             0.10989,            0.097686,            0.055172,           0.0097011,           0.0097011,           0.0097011
                  37,            0.049475,            0.066204,            0.020881,             0.49434,             0.36242,             0.43292,             0.35203,             0.10989,            0.097136,            0.053331,            0.009684,            0.009684,            0.009684
                  38,            0.049375,            0.066812,            0.020692,             0.50886,             0.35112,             0.43538,              0.3568,             0.10976,            0.097305,            0.054391,           0.0096664,           0.0096664,           0.0096664
                  39,            0.048871,            0.067062,            0.020284,             0.49716,             0.36007,             0.43458,             0.35515,             0.10984,            0.097931,            0.054343,           0.0096484,           0.0096484,           0.0096484
                  40,            0.049028,            0.066385,             0.02039,              0.5112,             0.36318,               0.442,             0.36157,             0.10992,            0.097849,            0.054546,           0.0096299,           0.0096299,           0.0096299
                  41,            0.049049,            0.066945,            0.020428,             0.49898,             0.36876,             0.43869,             0.35731,             0.10998,            0.097897,            0.054559,            0.009611,            0.009611,            0.009611
                  42,            0.048877,            0.066607,            0.020252,             0.49652,             0.36898,             0.43906,             0.36014,             0.11034,            0.097897,            0.054662,           0.0095916,           0.0095916,           0.0095916
                  43,            0.048644,            0.065313,            0.019998,             0.50225,              0.3685,             0.44135,             0.36092,             0.10995,            0.098155,             0.05298,           0.0095717,           0.0095717,           0.0095717
                  44,            0.048737,            0.066413,            0.019954,              0.5096,             0.37084,             0.44468,             0.36262,             0.11044,            0.097652,            0.054102,           0.0095514,           0.0095514,           0.0095514
                  45,            0.048233,            0.065939,            0.019908,             0.49936,              0.3783,             0.44171,             0.36011,             0.11026,            0.098155,            0.053868,           0.0095307,           0.0095307,           0.0095307
