               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.072845,              0.2344,            0.023194,             0.50126,              0.3482,             0.41927,             0.33646,             0.12611,             0.39563,            0.075539,           0.0097011,           0.0097011,           0.0097011
                  37,            0.072545,             0.23411,            0.023193,             0.48512,             0.35629,             0.41511,             0.33271,              0.1257,             0.39908,            0.079663,            0.009684,            0.009684,            0.009684
                  38,            0.072621,             0.23513,            0.023073,             0.49488,             0.34986,             0.41902,             0.33732,             0.12582,              0.4018,            0.072407,           0.0096664,           0.0096664,           0.0096664
                  39,            0.072838,             0.23588,            0.023067,               0.495,             0.35971,             0.42104,             0.33864,             0.12594,              0.4031,            0.077052,           0.0096484,           0.0096484,           0.0096484
                  40,            0.072328,             0.23291,            0.023035,             0.49857,             0.35705,             0.42385,             0.34014,             0.12604,             0.39315,            0.068877,           0.0096299,           0.0096299,           0.0096299
                  41,            0.072144,              0.2324,            0.022914,              0.4939,             0.36329,             0.42327,             0.33838,             0.12625,             0.40053,            0.073725,            0.009611,            0.009611,            0.009611
                  42,            0.071912,             0.23007,            0.022852,              0.4987,             0.36779,             0.42789,             0.34362,             0.12578,             0.40526,            0.081347,           0.0095916,           0.0095916,           0.0095916
                  43,            0.072456,             0.23475,            0.022656,             0.48874,             0.37349,              0.4256,             0.34116,             0.12618,             0.39991,            0.080284,           0.0095717,           0.0095717,           0.0095717
                  44,            0.072149,             0.23375,             0.02254,             0.49211,             0.36657,             0.42534,             0.34343,              0.1257,             0.40108,            0.080949,           0.0095514,           0.0095514,           0.0095514
                  45,             0.07188,             0.23233,             0.02247,              0.4977,             0.37282,             0.43237,             0.34433,             0.12672,             0.39746,            0.076603,           0.0095307,           0.0095307,           0.0095307
                  46,            0.071779,             0.23136,            0.022269,             0.49955,             0.37363,             0.43278,             0.34774,             0.12584,             0.40025,             0.07255,           0.0095095,           0.0095095,           0.0095095
                  47,            0.071979,             0.23394,            0.022147,             0.49734,             0.37835,             0.43234,             0.34637,             0.12568,             0.40975,            0.086469,           0.0094879,           0.0094879,           0.0094879
                  48,            0.072044,             0.23197,            0.022332,             0.49856,              0.3836,             0.43479,             0.34959,              0.1261,             0.40285,            0.071053,           0.0094659,           0.0094659,           0.0094659
                  49,             0.07163,             0.23164,            0.022253,             0.49517,             0.38132,             0.43378,              0.3489,             0.12621,             0.40223,            0.075385,           0.0094434,           0.0094434,           0.0094434
                  50,            0.071795,             0.23369,            0.022026,             0.49266,             0.38266,              0.4341,             0.35075,             0.12605,             0.40557,            0.082085,           0.0094205,           0.0094205,           0.0094205
                  51,            0.071657,             0.23298,            0.021957,             0.49469,             0.38368,             0.43421,             0.35184,              0.1264,               0.406,            0.073945,           0.0093971,           0.0093971,           0.0093971
                  52,            0.071481,             0.23151,            0.021821,             0.49431,             0.38697,             0.43649,             0.35187,             0.12604,             0.41221,             0.07558,           0.0093733,           0.0093733,           0.0093733
                  53,            0.071245,              0.2305,              0.0217,             0.49459,             0.38544,              0.4388,             0.35522,             0.12625,             0.40831,            0.066554,           0.0093491,           0.0093491,           0.0093491
                  54,            0.071178,             0.23293,            0.021494,             0.49591,             0.39981,             0.44163,             0.35486,             0.12674,             0.40656,            0.075851,           0.0093245,           0.0093245,           0.0093245
                  55,            0.071414,             0.23287,            0.021716,              0.5069,             0.38801,             0.44226,             0.35754,             0.12679,             0.39984,            0.067521,           0.0092995,           0.0092995,           0.0092995
                  56,            0.071182,             0.22947,            0.021413,             0.49564,             0.39021,             0.44092,             0.35741,             0.12653,             0.40695,            0.069202,            0.009274,            0.009274,            0.009274
                  57,            0.071048,             0.22795,            0.021555,             0.49723,             0.39654,             0.44442,             0.35876,             0.12627,             0.40995,            0.075045,           0.0092481,           0.0092481,           0.0092481
                  58,            0.070924,             0.23122,            0.021583,             0.49093,             0.39693,             0.43907,             0.35458,              0.1262,             0.40975,            0.076504,           0.0092219,           0.0092219,           0.0092219
                  59,            0.071021,             0.23068,            0.021463,             0.48706,             0.39817,             0.43995,             0.35509,             0.12642,             0.40945,            0.072957,           0.0091952,           0.0091952,           0.0091952
                  60,            0.070764,             0.22911,            0.021326,             0.50344,             0.39495,             0.44448,              0.3605,             0.12642,             0.41388,            0.074775,           0.0091681,           0.0091681,           0.0091681
