epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4775.45,0.01398,0.95188,0.98371,0.54501,0.32581,0.33931,0.11496,0.01665,1.35334,1.13265,0.00448,0.00448,0.00448
186,4801.22,0.01396,0.96008,0.98385,0.54588,0.32762,0.3439,0.11661,0.01691,1.41023,1.12351,0.00445,0.00445,0.00445
187,4826.86,0.01377,0.94871,0.99245,0.55278,0.33054,0.35139,0.11868,0.01676,1.35988,1.13307,0.00442,0.00442,0.00442
188,4852.52,0.01368,0.95208,0.98406,0.55396,0.33128,0.34835,0.11762,0.01667,1.3673,1.12301,0.00439,0.00439,0.00439
189,4878.29,0.01372,0.94952,0.97816,0.55045,0.33194,0.34926,0.11812,0.01662,1.36756,1.12012,0.00436,0.00436,0.00436
190,4904.09,0.01389,0.94214,0.97409,0.54171,0.32592,0.34363,0.11749,0.0168,1.34334,1.13347,0.00433,0.00433,0.00433
191,4930.04,0.01399,0.96025,0.97748,0.54363,0.32787,0.33721,0.11315,0.01668,1.30419,1.1337,0.0043,0.0043,0.0043
192,4955.9,0.01374,0.92697,0.96631,0.55244,0.32824,0.34628,0.11666,0.01683,1.34515,1.13588,0.00427,0.00427,0.00427
193,4981.65,0.01348,0.9317,0.96711,0.54881,0.33317,0.35044,0.12017,0.01669,1.32582,1.1333,0.00424,0.00424,0.00424
194,5007.41,0.01407,0.95624,0.97991,0.54854,0.32701,0.34785,0.11938,0.01673,1.3621,1.13459,0.00421,0.00421,0.00421
195,5033.09,0.01393,0.94188,0.96816,0.54923,0.3275,0.34831,0.1182,0.01667,1.36393,1.13483,0.00418,0.00418,0.00418
196,5058.75,0.01363,0.93254,0.97132,0.55673,0.32479,0.34104,0.11396,0.01669,1.3886,1.1273,0.00415,0.00415,0.00415
197,5084.63,0.01407,0.95278,0.96687,0.55722,0.32559,0.35251,0.11991,0.01682,1.39955,1.12593,0.00412,0.00412,0.00412
198,5110.45,0.01381,0.95005,0.96055,0.54099,0.32766,0.34245,0.11531,0.01706,1.36943,1.1439,0.00409,0.00409,0.00409
199,5136.21,0.01338,0.92012,0.97696,0.55144,0.33428,0.35135,0.11881,0.01665,1.34065,1.13765,0.00406,0.00406,0.00406
200,5162.02,0.01363,0.92173,0.96785,0.55545,0.32812,0.34987,0.11989,0.0166,1.36586,1.13446,0.00403,0.00403,0.00403
201,5187.61,0.0134,0.91205,0.9593,0.5511,0.32894,0.35274,0.12032,0.01669,1.38554,1.14186,0.004,0.004,0.004
202,5213.52,0.01348,0.92706,0.9797,0.54146,0.32495,0.33499,0.11373,0.01681,1.38741,1.14469,0.00397,0.00397,0.00397
203,5239.33,0.01354,0.92577,0.96021,0.54981,0.33169,0.35271,0.12025,0.01682,1.34384,1.14562,0.00394,0.00394,0.00394
204,5265.21,0.01386,0.92409,0.96091,0.5414,0.33005,0.3518,0.11893,0.01685,1.35954,1.13546,0.00391,0.00391,0.00391
205,5291.1,0.01328,0.8958,0.97277,0.541,0.3289,0.34488,0.11814,0.0168,1.3859,1.14234,0.00388,0.00388,0.00388
206,5316.86,0.01373,0.92796,0.9632,0.55123,0.32746,0.35043,0.1172,0.01697,1.39612,1.14682,0.00385,0.00385,0.00385
207,5342.67,0.01327,0.8983,0.96603,0.5535,0.32627,0.35237,0.11929,0.01687,1.41734,1.14329,0.00382,0.00382,0.00382
208,5368.4,0.01335,0.91599,0.96875,0.54948,0.33091,0.354,0.12014,0.01679,1.39305,1.15091,0.00379,0.00379,0.00379
209,5394.15,0.01376,0.92727,0.96428,0.55185,0.32586,0.34407,0.11623,0.01676,1.41123,1.14467,0.00376,0.00376,0.00376
210,5419.91,0.01366,0.92157,0.95442,0.53867,0.32721,0.34811,0.11747,0.01683,1.41444,1.14724,0.00373,0.00373,0.00373
211,5445.56,0.01321,0.90583,0.96948,0.55103,0.32713,0.35215,0.11903,0.01678,1.40116,1.14449,0.0037,0.0037,0.0037
212,5471.55,0.01331,0.90068,0.95999,0.54678,0.32278,0.34022,0.11514,0.01676,1.38916,1.14003,0.00367,0.00367,0.00367
213,5497.4,0.01354,0.9072,0.96331,0.54804,0.33276,0.34981,0.11708,0.01678,1.34889,1.14386,0.00364,0.00364,0.00364
214,5523.22,0.01339,0.89579,0.95159,0.5467,0.33243,0.35028,0.11912,0.01671,1.3812,1.13886,0.00361,0.00361,0.00361
215,5548.87,0.01345,0.9049,0.96202,0.55321,0.32791,0.3488,0.11844,0.01684,1.39386,1.15848,0.00358,0.00358,0.00358
216,5574.59,0.01357,0.91933,0.95087,0.54393,0.32364,0.34479,0.11715,0.01688,1.37558,1.15167,0.00355,0.00355,0.00355
217,5600.61,0.01336,0.89035,0.95767,0.55069,0.32573,0.34942,0.1174,0.01687,1.40431,1.14257,0.00352,0.00352,0.00352
218,5626.44,0.01316,0.88313,0.95134,0.54021,0.32807,0.34788,0.11726,0.01696,1.39833,1.14966,0.00349,0.00349,0.00349
219,5652.35,0.01342,0.89938,0.96005,0.54128,0.32729,0.34761,0.11762,0.01698,1.40561,1.15365,0.00346,0.00346,0.00346
220,5677.96,0.01322,0.90165,0.95747,0.5558,0.32816,0.34986,0.11836,0.01675,1.38131,1.14276,0.00343,0.00343,0.00343
221,5703.66,0.01341,0.90203,0.95294,0.5473,0.32832,0.35269,0.11928,0.01696,1.41099,1.15068,0.0034,0.0034,0.0034
222,5729.42,0.01327,0.89668,0.94818,0.54699,0.32799,0.3511,0.11957,0.01687,1.39457,1.14514,0.00337,0.00337,0.00337
223,5755.14,0.01299,0.86939,0.9368,0.55859,0.32976,0.35385,0.1195,0.01681,1.41714,1.14158,0.00334,0.00334,0.00334
224,5780.87,0.01298,0.87691,0.94355,0.54726,0.32654,0.34545,0.11649,0.01687,1.3859,1.15575,0.00331,0.00331,0.00331
225,5806.48,0.01303,0.88371,0.95115,0.54625,0.32972,0.35214,0.118,0.01692,1.40435,1.15009,0.00328,0.00328,0.00328
226,5832.39,0.01331,0.89062,0.9466,0.55118,0.32799,0.34958,0.11867,0.01688,1.4032,1.15048,0.00325,0.00325,0.00325
227,5858.16,0.01316,0.88486,0.95821,0.53985,0.32902,0.34985,0.11908,0.01682,1.3915,1.14371,0.00322,0.00322,0.00322
228,5883.93,0.01291,0.87129,0.9442,0.54767,0.32897,0.35012,0.11912,0.01684,1.37053,1.15167,0.00319,0.00319,0.00319
229,5909.6,0.01337,0.89682,0.93883,0.54593,0.32824,0.34813,0.11806,0.01692,1.40212,1.15451,0.00316,0.00316,0.00316
230,5935.44,0.01331,0.8789,0.95139,0.54349,0.32984,0.34664,0.11734,0.01686,1.37527,1.14464,0.00313,0.00313,0.00313
231,5961.21,0.01288,0.86748,0.94414,0.53685,0.32647,0.34198,0.11629,0.01692,1.38524,1.14718,0.0031,0.0031,0.0031
232,5987.22,0.01287,0.86756,0.94271,0.55041,0.32779,0.34945,0.11876,0.01689,1.38799,1.15252,0.00307,0.00307,0.00307
233,6012.94,0.01286,0.86836,0.94684,0.54433,0.32298,0.34146,0.11576,0.01705,1.41849,1.15284,0.00304,0.00304,0.00304
234,6038.56,0.01265,0.85266,0.94403,0.54821,0.33009,0.35172,0.11937,0.01688,1.4148,1.14767,0.00301,0.00301,0.00301
235,6064.45,0.01318,0.87325,0.9437,0.55045,0.3305,0.3545,0.12163,0.01676,1.4198,1.14766,0.00298,0.00298,0.00298
236,6090.16,0.01276,0.85087,0.94294,0.55601,0.32621,0.34905,0.11914,0.01684,1.39669,1.146,0.00295,0.00295,0.00295
237,6115.91,0.01293,0.86718,0.93558,0.54849,0.33021,0.35161,0.11915,0.0168,1.35931,1.15274,0.00292,0.00292,0.00292
238,6141.57,0.01302,0.87646,0.94914,0.55048,0.32101,0.34659,0.11765,0.017,1.40333,1.15475,0.00289,0.00289,0.00289
239,6167.45,0.01316,0.8783,0.93098,0.55515,0.32769,0.34723,0.1172,0.01681,1.38168,1.14582,0.00286,0.00286,0.00286
240,6193.15,0.01287,0.8621,0.94483,0.54999,0.32651,0.34673,0.11681,0.01682,1.38598,1.14434,0.00283,0.00283,0.00283
241,6218.88,0.01295,0.86267,0.94146,0.55465,0.32913,0.35018,0.11862,0.01683,1.37833,1.14474,0.0028,0.0028,0.0028
242,6244.66,0.01316,0.8774,0.93227,0.55689,0.33202,0.35544,0.12094,0.01675,1.37927,1.14327,0.00277,0.00277,0.00277
243,6270.45,0.01269,0.84678,0.93205,0.55346,0.32992,0.35407,0.1201,0.01681,1.38818,1.1531,0.00274,0.00274,0.00274
244,6296.15,0.01278,0.85271,0.94554,0.54581,0.32438,0.35206,0.11992,0.01684,1.41463,1.14731,0.00271,0.00271,0.00271
245,6321.89,0.01275,0.84427,0.93612,0.53826,0.32323,0.34768,0.11933,0.01677,1.39554,1.15161,0.00268,0.00268,0.00268
246,6347.67,0.01263,0.84124,0.9419,0.55279,0.32351,0.34766,0.11845,0.01686,1.37983,1.1611,0.00265,0.00265,0.00265
247,6373.47,0.01293,0.85496,0.9313,0.55193,0.3235,0.35002,0.11809,0.01689,1.37484,1.14806,0.00262,0.00262,0.00262
248,6399.26,0.01284,0.85242,0.93518,0.55499,0.32712,0.35485,0.11978,0.01682,1.36766,1.14837,0.00259,0.00259,0.00259
249,6424.86,0.01265,0.83934,0.93307,0.55129,0.33038,0.35227,0.11936,0.01687,1.37667,1.15471,0.00256,0.00256,0.00256
250,6450.58,0.01248,0.83483,0.93374,0.55064,0.33032,0.35527,0.12108,0.01684,1.38094,1.1616,0.00253,0.00253,0.00253
251,6476.44,0.01287,0.85734,0.94092,0.53743,0.32398,0.34341,0.11559,0.01689,1.38118,1.16139,0.0025,0.0025,0.0025
252,6502.13,0.01279,0.847,0.92895,0.54314,0.33084,0.35168,0.11959,0.01675,1.38492,1.15405,0.00247,0.00247,0.00247
253,6527.87,0.01249,0.82326,0.93543,0.54633,0.32421,0.34866,0.11841,0.01696,1.41719,1.16229,0.00244,0.00244,0.00244
254,6553.63,0.01256,0.83516,0.92663,0.53763,0.32462,0.34875,0.11851,0.01681,1.39765,1.14898,0.00241,0.00241,0.00241
255,6579.48,0.01256,0.83125,0.9332,0.54324,0.32276,0.34949,0.12031,0.01678,1.39747,1.14762,0.00238,0.00238,0.00238
256,6605.28,0.0127,0.84513,0.93337,0.55036,0.32462,0.35297,0.11966,0.01694,1.43356,1.16003,0.00235,0.00235,0.00235
257,6630.96,0.01276,0.84341,0.94237,0.54711,0.32701,0.35022,0.11911,0.01682,1.38032,1.14989,0.00232,0.00232,0.00232
258,6656.57,0.01235,0.82491,0.93119,0.55183,0.32836,0.35239,0.12044,0.01681,1.39496,1.14239,0.00229,0.00229,0.00229
259,6682.41,0.01259,0.83431,0.92511,0.53685,0.32586,0.34687,0.11813,0.01689,1.41099,1.15363,0.00226,0.00226,0.00226
260,6708.19,0.01281,0.84499,0.92926,0.53572,0.32006,0.3394,0.11499,0.01699,1.39922,1.15977,0.00223,0.00223,0.00223
261,6733.9,0.01259,0.8403,0.92884,0.53923,0.32553,0.35089,0.11972,0.01693,1.38209,1.15791,0.0022,0.0022,0.0022
262,6759.64,0.01269,0.8382,0.9262,0.54454,0.32742,0.35112,0.11996,0.0169,1.39568,1.15745,0.00217,0.00217,0.00217
263,6785.31,0.01237,0.81652,0.92141,0.54051,0.32824,0.34935,0.11942,0.01696,1.3966,1.15588,0.00214,0.00214,0.00214
264,6811.1,0.01273,0.84376,0.92319,0.53214,0.33025,0.34422,0.11671,0.01691,1.38414,1.17052,0.00211,0.00211,0.00211
265,6836.68,0.01244,0.82469,0.93445,0.54409,0.33181,0.35533,0.12148,0.01695,1.39865,1.15575,0.00208,0.00208,0.00208
266,6862.37,0.01275,0.83846,0.91243,0.54395,0.33001,0.35281,0.12033,0.01693,1.37775,1.15358,0.00205,0.00205,0.00205
267,6887.98,0.01243,0.83472,0.92805,0.54415,0.32483,0.34732,0.11849,0.01688,1.36401,1.15164,0.00202,0.00202,0.00202
268,6913.8,0.01255,0.83,0.92342,0.54239,0.33042,0.35187,0.11898,0.01684,1.36008,1.16566,0.00199,0.00199,0.00199
269,6939.85,0.01242,0.82184,0.91734,0.55153,0.32823,0.35503,0.12113,0.0169,1.36752,1.16077,0.00196,0.00196,0.00196
270,6965.62,0.01231,0.81486,0.91939,0.55058,0.3307,0.35793,0.12267,0.01681,1.37311,1.15365,0.00193,0.00193,0.00193
271,6991.31,0.01225,0.8152,0.9125,0.54203,0.32688,0.34801,0.11766,0.017,1.39866,1.15687,0.0019,0.0019,0.0019
272,7017.06,0.01225,0.79675,0.91979,0.54633,0.3252,0.34558,0.11678,0.01696,1.37116,1.16226,0.00187,0.00187,0.00187
273,7042.98,0.01256,0.8285,0.91978,0.54164,0.32692,0.3486,0.11734,0.01701,1.38705,1.15591,0.00184,0.00184,0.00184
274,7068.81,0.01268,0.83592,0.91557,0.53746,0.32614,0.34826,0.1176,0.01696,1.40948,1.16061,0.00181,0.00181,0.00181
275,7094.5,0.01243,0.81945,0.92086,0.5404,0.32721,0.34981,0.12014,0.0169,1.40563,1.1577,0.00178,0.00178,0.00178
276,7120.2,0.01215,0.80431,0.91514,0.54569,0.32471,0.34736,0.11773,0.01692,1.3856,1.16264,0.00175,0.00175,0.00175
277,7146.03,0.01251,0.8111,0.91174,0.5429,0.32684,0.35293,0.11912,0.01697,1.40435,1.16485,0.00172,0.00172,0.00172
278,7171.83,0.01222,0.80443,0.91971,0.54474,0.33067,0.35814,0.1213,0.01698,1.39589,1.16635,0.00169,0.00169,0.00169
279,7197.59,0.0125,0.81144,0.91403,0.54708,0.32795,0.35378,0.12031,0.01712,1.40438,1.17448,0.00166,0.00166,0.00166
280,7223.31,0.01238,0.80925,0.91988,0.55096,0.32721,0.34633,0.11774,0.01706,1.3872,1.17231,0.00163,0.00163,0.00163
281,7249.05,0.01218,0.79976,0.91408,0.54706,0.33046,0.34535,0.1168,0.01704,1.39154,1.16971,0.0016,0.0016,0.0016
282,7274.69,0.01234,0.80889,0.91735,0.54933,0.33251,0.35426,0.11974,0.01693,1.38774,1.16713,0.00157,0.00157,0.00157
283,7300.53,0.0124,0.81217,0.92161,0.54333,0.33042,0.35618,0.12045,0.01705,1.40918,1.16476,0.00154,0.00154,0.00154
284,7326.41,0.01255,0.81686,0.9144,0.54832,0.33033,0.35673,0.1211,0.017,1.40121,1.16749,0.00151,0.00151,0.00151
285,7352.07,0.01172,0.77537,0.92196,0.54576,0.32791,0.34709,0.11656,0.017,1.3965,1.16725,0.00148,0.00148,0.00148
286,7377.72,0.01199,0.78549,0.90443,0.54347,0.32809,0.35046,0.11791,0.01696,1.41345,1.16983,0.00145,0.00145,0.00145
287,7403.79,0.01198,0.78171,0.91419,0.54124,0.3252,0.35124,0.1181,0.01712,1.4319,1.17182,0.00142,0.00142,0.00142
288,7429.58,0.01218,0.80559,0.90963,0.54461,0.32775,0.34713,0.11701,0.01706,1.3863,1.17231,0.00139,0.00139,0.00139
289,7455.35,0.01205,0.78297,0.90796,0.54726,0.33099,0.35642,0.12101,0.01703,1.39074,1.16885,0.00136,0.00136,0.00136
290,7481.1,0.0121,0.8007,0.91616,0.53714,0.3289,0.35072,0.11865,0.01707,1.39825,1.17744,0.00133,0.00133,0.00133
291,7542.73,0.01188,0.78212,0.8968,0.53953,0.3282,0.35057,0.11776,0.01713,1.42222,1.18392,0.0013,0.0013,0.0013
292,7568.32,0.012,0.79173,0.89849,0.54433,0.32888,0.35046,0.11792,0.01712,1.42537,1.18122,0.00127,0.00127,0.00127
293,7593.64,0.01175,0.77184,0.9029,0.54105,0.3268,0.35006,0.11806,0.0172,1.42597,1.18163,0.00124,0.00124,0.00124
294,7619.05,0.01188,0.78831,0.89768,0.54394,0.32532,0.35602,0.12217,0.01724,1.45618,1.18372,0.00121,0.00121,0.00121
295,7644.5,0.01158,0.76061,0.89921,0.55322,0.32631,0.35867,0.12198,0.01723,1.44022,1.19216,0.00118,0.00118,0.00118
296,7670.1,0.01179,0.78671,0.89675,0.56463,0.32664,0.36518,0.12464,0.01714,1.46086,1.18692,0.00115,0.00115,0.00115
297,7695.61,0.01186,0.78129,0.89593,0.56015,0.32373,0.35949,0.12313,0.01716,1.5,1.17954,0.00112,0.00112,0.00112
298,7720.99,0.01175,0.78004,0.90132,0.55431,0.32976,0.36204,0.12316,0.01717,1.46929,1.17727,0.00109,0.00109,0.00109
299,7746.37,0.01186,0.78095,0.89506,0.55454,0.33029,0.36282,0.12374,0.01706,1.44593,1.17902,0.00106,0.00106,0.00106
300,7771.89,0.01174,0.76386,0.89509,0.54977,0.33276,0.36302,0.12301,0.01719,1.43245,1.18677,0.00103,0.00103,0.00103
